id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
106368|Molimo, Maro-Sorcerer|{4}{G}{G}{G}|Legendary Creature - Elemental|*|*|Trample <i>(If this creature would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</i> <br>Molimo, Maro-Sorcerer's power and toughness are each equal to the number of lands you control.|Tenth Edition |Rare|null|0
106368|Molimo, Maro-Sorcerer|{4}{G}{G}{G}|Legendary Creature - Elemental|*|*|Trample <i>(If this creature would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</i> <br>Molimo, Maro-Sorcerer's power and toughness are each equal to the number of lands you control.|Tenth Edition|Rare|mono|7
10636|Zodiac Ox|{3}{G}|Creature - Ox|3|3|Swampwalk|Portal Three Kingdoms |Uncommon|null|0
10637|Burning of Xinye|{4}{R}{R}|Sorcery| | |Each player sacrifices four lands. Burning of Xinye deals 4 damage to each creature.|Portal Three Kingdoms |Rare|null|0
106384|Reya Dawnbringer|{6}{W}{W}{W}|Legendary Creature - Angel|4|6|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>At the beginning of your upkeep, you may return target creature card from your graveyard to play.|Tenth Edition |Rare|null|0
106384|Reya Dawnbringer|{6}{W}{W}{W}|Legendary Creature - Angel|4|6|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>At the beginning of your upkeep, you may return target creature card from your graveyard to play.|Tenth Edition|Rare|mono|9
106398|Kamahl, Pit Fighter|{4}{R}{R}|Legendary Creature - Human Barbarian|6|1|Haste <i>(This creature can attack and {T} as soon as it comes under your control.)</i> <br>{T}: Kamahl, Pit Fighter deals 3 damage to target creature or player.|Tenth Edition |Rare|null|0
106398|Kamahl, Pit Fighter|{4}{R}{R}|Legendary Creature - Human Barbarian|6|1|Haste <i>(This creature can attack and {T} as soon as it comes under your control.)</i> <br>{T}: Kamahl, Pit Fighter deals 3 damage to target creature or player.|Tenth Edition|Rare|mono|6
106405|Mirri, Cat Warrior|{1}{G}{G}|Legendary Creature - Cat Warrior|2|3|First strike, forestwalk, vigilance <i>(This creature deals combat damage before creatures without first strike, it's unblockable as long as defending player controls a Forest, and attacking doesn't cause this creature to tap.)</i>|Tenth Edition |Rare|null|0
106405|Mirri, Cat Warrior|{1}{G}{G}|Legendary Creature - Cat Warrior|2|3|First strike, forestwalk, vigilance <i>(This creature deals combat damage before creatures without first strike, it's unblockable as long as defending player controls a Forest, and attacking doesn't cause this creature to tap.)</i>|Tenth Edition|Rare|mono|3
106426|Arcanis the Omnipotent|{3}{U}{U}{U}|Legendary Creature - Wizard|3|4|{T}: Draw three cards. <br>{2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.|Tenth Edition |Rare|null|0
106426|Arcanis the Omnipotent|{3}{U}{U}{U}|Legendary Creature - Wizard|3|4|{T}: Draw three cards. <br>{2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.|Tenth Edition|Rare|mono|6
106427|Phage the Untouchable|{3}{B}{B}{B}{B}|Legendary Creature - Zombie Minion|4|4|When Phage the Untouchable comes into play, if you didn't play it from your hand, you lose the game.  <br>Whenever Phage deals combat damage to a creature, destroy that creature. It can't be regenerated.  <br>Whenever Phage deals combat damage to a player, that player loses the game.|Tenth Edition |Rare|null|0
106427|Phage the Untouchable|{3}{B}{B}{B}{B}|Legendary Creature - Zombie Minion|4|4|When Phage the Untouchable comes into play, if you didn't play it from your hand, you lose the game.  <br>Whenever Phage deals combat damage to a creature, destroy that creature. It can't be regenerated.  <br>Whenever Phage deals combat damage to a player, that player loses the game.|Tenth Edition|Rare|mono|7
106428|Forbidding Watchtower| |Land| | |Forbidding Watchtower comes into play tapped. <br>{T}: Add {W} to your mana pool. <br>{1}{W}: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.|Tenth Edition|Uncommon|land|0
106455|Treetop Village| |Land| | |Treetop Village comes into play tapped. <br>{T}: Add {G} to your mana pool. <br>{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. <i>(If it would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</i>|Tenth Edition|Uncommon|land|0
106473|Squee, Goblin Nabob|{2}{R}|Legendary Creature - Goblin|1|1|At the beginning of your upkeep, you may return Squee, Goblin Nabob from your graveyard to your hand.|Tenth Edition |Rare|null|0
106473|Squee, Goblin Nabob|{2}{R}|Legendary Creature - Goblin|1|1|At the beginning of your upkeep, you may return Squee, Goblin Nabob from your graveyard to your hand.|Tenth Edition|Rare|mono|3
106478|Jayemdae Tome|{4}|Artifact| | |{4}, {T}: Draw a card.|Tenth Edition|Rare|colorless|4
10649|Purging Scythe|{5}|Artifact| | |At the beginning of your upkeep, Purging Scythe deals 2 damage to the creature with the least toughness. If two or more creatures are tied for least toughness, you choose one.|Urza's Saga |Rare|null|0
1064|Argivian Archaeologist|{1}{W}{W}|Creature - Human Artificer|1|1|{W}{W}, {T}: Return target artifact card from your graveyard to your hand.|Antiquities |Rare|null|0
106504|Rhox|{4}{G}{G}|Creature - Rhino Beast|5|5|You may have Rhox assign its combat damage as though it weren't blocked. <br>{2}{G}: Regenerate Rhox. <i>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|Tenth Edition|Rare|mono|6
10650|Mishra's Helix|{5}|Artifact| | |{X}, {T}: Tap X target lands.|Urza's Saga |Rare|null|0
106525|Ascendant Evincar|{4}{B}{B}|Legendary Creature - Vampire|3|3|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>Other black creatures get +1/+1.  <br>Nonblack creatures get -1/-1.|Tenth Edition |Rare|null|0
106525|Ascendant Evincar|{4}{B}{B}|Legendary Creature - Vampire|3|3|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>Other black creatures get +1/+1.  <br>Nonblack creatures get -1/-1.|Tenth Edition|Rare|mono|6
106531|Faerie Conclave| |Land| | |Faerie Conclave comes into play tapped. <br>{T}: Add {U} to your mana pool. <br>{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land. <i>(It can't be blocked except by creatures with flying or reach.)</i>|Tenth Edition|Uncommon|land|0
106537|Platinum Angel|{7}|Artifact Creature - Angel|4|4|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>You can't lose the game and your opponents can't win the game.|Tenth Edition |Rare|null|0
106537|Platinum Angel|{7}|Artifact Creature - Angel|4|4|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>You can't lose the game and your opponents can't win the game.|Tenth Edition|Rare|colorless|7
10654|Gamble|{R}|Sorcery| | |Search your library for a card, put that card into your hand, then discard a card at random. Then shuffle your library.|Urza's Saga |Rare|null|0
106552|Razormane Masticore|{5}|Artifact Creature - Masticore|5|5|First strike <i>(This creature deals combat damage before creatures without first strike.)</i> <br>At the beginning of your upkeep, sacrifice Razormane Masticore unless you discard a card. <br>At the beginning of your draw step, you may have Razormane Masticore deal 3 damage to target creature.|Tenth Edition|Rare|colorless|5
106555|March of the Machines|{3}{U}|Enchantment| | |Each noncreature artifact is an artifact creature with power and toughness each equal to its converted mana cost. <i>(Equipment that's a creature can't equip a creature.)</i>|Tenth Edition |Rare|null|0
106555|March of the Machines|{3}{U}|Enchantment| | |Each noncreature artifact is an artifact creature with power and toughness each equal to its converted mana cost. <i>(Equipment that's a creature can't equip a creature.)</i>|Tenth Edition|Rare|mono|4
106556|Spawning Pool| |Land| | |Spawning Pool comes into play tapped. <br>{T}: Add {B} to your mana pool. <br>{1}{B}: Spawning Pool becomes a 1/1 black Skeleton creature with "{B}: Regenerate this creature" until end of turn. It's still a land. <i>(If it regenerates, the next time it would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|Tenth Edition|Uncommon|land|0
10655|Victimize|{2}{B}|Sorcery| | |As an additional cost to play Victimize, sacrifice a creature. <br>Return two target creature cards from your graveyard to play tapped.|Urza's Saga |Uncommon|null|0
106564|Ghitu Encampment| |Land| | |Ghitu Encampment comes into play tapped. <br>{T}: Add {R} to your mana pool. <br>{1}{R}: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. <i>(It deals combat damage before creatures without first strike.)</i>|Tenth Edition|Uncommon|land|0
106568|Mimeofacture|{3}{U}|Sorcery| | |Replicate {3}{U} <i>(When you play this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i> <br>Choose target permanent an opponent controls. Search that player's library for a card with the same name and put it into play under your control. Then that player shuffles his or her library.|Guildpact |Rare|null|0
10656|Despondency|{1}{B}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature gets -2/-0. <br>When Despondency is put into a graveyard from play, return Despondency to its owner's hand.|Urza's Saga |Common|null|0
106575|Streetbreaker Wurm|{3}{R}{G}|Creature - Wurm|6|4| |Guildpact |Common|null|0
106576|Giant Solifuge|{2}{R/G}{R/G}|Creature - Insect|4|1|<i>({R/G} can be paid with either {R} or {G}.)</i> <br>Trample, haste, shroud <i>(This permanent can't be the target of spells or abilities.)</i>|Guildpact |Rare|null|0
10657|Scald|{1}{R}|Enchantment| | |Whenever a player taps an Island for mana, Scald deals 1 damage to that player.|Urza's Saga |Uncommon|null|0
10658|Destructive Urge|{1}{R}{R}|Enchantment - Aura| | |Enchant creature <br>Whenever enchanted creature deals combat damage to a player, that player sacrifices a land.|Urza's Saga |Uncommon|null|0
1065|Argivian Blacksmith|{1}{W}{W}|Creature - Human Artificer|2|2|{T}: Prevent the next 2 damage that would be dealt to target artifact creature this turn.|Antiquities |Common|null|0
106625|Sacred Mesa|{2}{W}|Enchantment| | |At the beginning of your upkeep, sacrifice Sacred Mesa unless you sacrifice a Pegasus. <br>{1}{W}: Put a 1/1 white Pegasus creature token with flying into play.|Time Spiral "Timeshifted"|Special|mono|3
106628|Valor|{3}{W}|Creature - Incarnation|2|2|First strike <br>As long as Valor is in your graveyard and you control a Plains, creatures you control have first strike.|Time Spiral "Timeshifted"|Special|mono|4
106630|Chronatog Totem|{3}|Artifact| | |{T}: Add {U} to your mana pool. <br>{1}{U}: Chronatog Totem becomes a 1/2 blue Atog artifact creature until end of turn. <br>{0}: Chronatog Totem gets +3/+3 until end of turn. You skip your next turn. Play this ability only once each turn and only if Chronatog Totem is a creature.|Time Spiral |Uncommon|null|0
106630|Chronatog Totem|{3}|Artifact| | |{T}: Add {U} to your mana pool. <br>{1}{U}: Chronatog Totem becomes a 1/2 blue Atog artifact creature until end of turn. <br>{0}: Chronatog Totem gets +3/+3 until end of turn. You skip your next turn. Play this ability only once each turn and only if Chronatog Totem is a creature.|Time Spiral|Uncommon|colorless|3
106631|Dandân|{U}{U}|Creature - Fish|4|1|Dandân can't attack unless defending player controls an Island. <br>When you control no Islands, sacrifice Dandân.|Time Spiral "Timeshifted"|Special|mono|2
106632|Tendrils of Corruption|{3}{B}|Instant| | |Tendrils of Corruption deals X damage to target creature and you gain X life, where X is the number of Swamps you control.|Time Spiral |Common|null|0
106632|Tendrils of Corruption|{3}{B}|Instant| | |Tendrils of Corruption deals X damage to target creature and you gain X life, where X is the number of Swamps you control.|Time Spiral|Common|mono|4
106636|Disintegrate|{X}{R}|Sorcery| | |Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would be put into a graveyard this turn, remove it from the game instead.|Time Spiral "Timeshifted"|Special|mono|1
106637|Stormscape Familiar|{1}{U}|Creature - Bird|1|1|Flying <br>White spells and black spells you play cost {1} less to play.|Time Spiral "Timeshifted"|Special|mono|2
106638|Sengir Autocrat|{3}{B}|Creature - Human|2|2|When Sengir Autocrat comes into play, put three 0/1 black Serf creature tokens into play. <br>When Sengir Autocrat leaves play, remove all Serf tokens from the game.|Time Spiral "Timeshifted"|Special|mono|4
106639|Celestial Dawn|{1}{W}{W}|Enchantment| | |Lands you control are Plains. <br>Nonland cards you own that aren't in play, spells you control, and nonland permanents you control are white. <br>You may spend white mana as though it were mana of any color. You may spend other mana only as though it were colorless mana.|Time Spiral "Timeshifted"|Special|mono|3
106642|Lord of Atlantis|{U}{U}|Creature - Merfolk|2|2|Other Merfolk creatures get +1/+1 and have islandwalk.|Time Spiral "Timeshifted"|Special|mono|2
106643|Savage Thallid|{3}{G}{G}|Creature - Fungus|5|2|At the beginning of your upkeep, put a spore counter on Savage Thallid. <br>Remove three spore counters from Savage Thallid: Put a 1/1 green Saproling creature token into play. <br>Sacrifice a Saproling: Regenerate target Fungus.|Time Spiral |Common|null|0
106643|Savage Thallid|{3}{G}{G}|Creature - Fungus|5|2|At the beginning of your upkeep, put a spore counter on Savage Thallid. <br>Remove three spore counters from Savage Thallid: Put a 1/1 green Saproling creature token into play. <br>Sacrifice a Saproling: Regenerate target Fungus.|Time Spiral|Common|mono|5
106644|Soul Collector|{3}{B}{B}|Creature - Vampire|3|4|Flying <br>Whenever a creature dealt damage by Soul Collector this turn is put into a graveyard, return that card to play under your control. <br>Morph {B}{B}{B} <i>(You may play this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>|Time Spiral "Timeshifted"|Special|mono|5
106645|Akroma, Angel of Wrath|{5}{W}{W}{W}|Legendary Creature - Angel|6|6|Flying, first strike, vigilance, trample, haste, protection from black, protection from red|Time Spiral "Timeshifted"|Special|mono|8
106646|Orgg|{3}{R}{R}|Creature - Orgg|6|6|Trample <br>Orgg can't attack if defending player controls an untapped creature with power 3 or greater. <br>Orgg can't block creatures with power 3 or greater.|Time Spiral "Timeshifted"|Special|mono|5
106647|Essence Sliver|{3}{W}|Creature - Sliver|3|3|All Slivers have lifelink. <i>(Whenever a Sliver deals damage, its controller gain that much life.)</i>|Time Spiral "Timeshifted"|Special|mono|4
106648|Watcher Sliver|{3}{W}|Creature - Sliver|2|2|All Sliver creatures get +0/+2.|Time Spiral |Common|null|0
106648|Watcher Sliver|{3}{W}|Creature - Sliver|2|2|All Sliver creatures get +0/+2.|Time Spiral|Common|mono|4
106650|Scragnoth|{4}{G}|Creature - Beast|3|4|Scragnoth can't be countered. <br>Protection from blue|Time Spiral "Timeshifted"|Special|mono|5
106651|Whispers of the Muse|{U}|Instant| | |Buyback {5} <i>(You may pay an additional {5} as you play this spell. If you do, put this card into your hand as it resolves.)</i> <br>Draw a card.|Time Spiral "Timeshifted"|Special|mono|1
106652|Foriysian Interceptor|{3}{W}|Creature - Human Soldier|0|5|Flash <i>(You may play this spell any time you could play an instant.)</i> <br>Defender <br>Foriysian Interceptor can block an additional creature.|Time Spiral |Common|null|0
